User_ID,Session_ID,Timestamp,Input_Type,Response_Time_Seconds,Character_Count_Input,Character_Count_Response,Tokens_Used,Sentiment_Score_Input,Sentiment_Score_Response,User_Rating,Category,Language,Progress
U0278,S000278,2023-01-09 14:03:00,text,9.92,344,39,102,0,-1,5,educational,French,11.08
U0279,S000279,2023-01-09 19:44:00,voice,10.68,471,290,28,1,-1,3,business,French,11.12
U0280,S000280,2023-03-01 23:34:00,text,12.04,215,933,202,1,0,5,casual,French,11.16
U0281,S000281,2023-02-09 05:38:00,voice,13.41,144,246,246,-1,-1,5,creative,Chinese,11.2
U0282,S000282,2023-02-02 05:58:00,voice,5.4,297,257,286,1,-1,2,creative,German,11.24
U0283,S000283,2023-02-08 13:19:00,voice,5.95,302,377,236,1,-1,1,support,Spanish,11.28
U0284,S000284,2023-02-07 10:03:00,text,1.86,405,504,242,-1,1,5,business,English,11.32
U0285,S000285,2023-02-12 12:13:00,text,8.89,105,34,49,1,0,4,support,English,11.36
U0286,S000286,2023-03-08 08:41:00,voice,1.02,308,595,162,-1,-1,2,educational,English,11.4
U0287,S000287,2023-01-05 22:20:00,text,7.25,363,727,136,-1,1,1,support,Chinese,11.44
U0288,S000288,2023-03-03 06:59:00,text,8.37,32,499,246,-1,1,2,creative,Chinese,11.48
U0289,S000289,2023-03-01 11:29:00,voice,4.65,45,503,64,-1,1,1,creative,English,11.52
U0290,S000290,2023-02-28 19:36:00,text,9.07,359,323,181,-1,-1,3,creative,Spanish,11.56
U0291,S000291,2023-01-09 22:59:00,voice,0.94,307,615,118,0,1,5,support,Chinese,11.6
U0292,S000292,2023-01-06 12:24:00,image,1.04,150,384,193,0,0,4,business,English,11.64
U0293,S000293,2023-02-06 15:32:00,voice,12.43,260,648,207,-1,1,2,casual,English,11.68
U0294,S000294,2023-03-08 06:48:00,voice,5.72,466,946,96,0,1,2,business,German,11.72
U0295,S000295,2023-01-31 21:13:00,voice,2.34,231,34,210,0,1,2,educational,German,11.76
U0296,S000296,2023-01-10 22:42:00,text,8.07,240,343,284,1,1,2,business,German,11.8
U0297,S000297,2023-01-23 15:11:00,voice,11.66,365,364,220,-1,0,5,support,Chinese,11.84
U0298,S000298,2023-01-18 10:32:00,image,3.63,384,125,127,0,-1,1,educational,English,11.88
U0299,S000299,2023-01-18 07:31:00,image,9.53,459,57,200,1,0,5,business,German,11.92
U0300,S000300,2023-02-18 19:32:00,voice,1.74,493,747,51,1,0,3,educational,German,11.96
U0301,S000301,2023-02-10 20:00:00,image,1.25,17,787,51,-1,-1,5,creative,German,12.0
U0302,S000302,2023-01-13 18:13:00,image,8.2,214,108,285,-1,1,5,educational,French,12.04
U0303,S000303,2023-02-08 09:36:00,voice,8.34,233,468,26,1,-1,3,business,Spanish,12.08
U0304,S000304,2023-01-17 16:50:00,text,9.74,401,532,292,-1,-1,5,casual,French,12.12
U0305,S000305,2023-01-26 08:29:00,voice,11.03,104,606,267,-1,0,1,casual,German,12.16
U0306,S000306,2023-02-12 02:37:00,text,14.65,35,414,72,1,-1,4,business,French,12.2
U0307,S000307,2023-01-23 17:42:00,image,7.99,390,223,71,1,1,3,support,Spanish,12.24
U0308,S000308,2023-01-07 20:40:00,image,5.18,20,694,109,-1,0,2,creative,German,12.28
U0309,S000309,2023-02-10 08:02:00,text,12.03,141,912,28,0,1,1,educational,Chinese,12.32
U0310,S000310,2023-02-20 02:12:00,image,4.43,333,512,26,-1,0,4,casual,English,12.36
U0311,S000311,2023-01-09 21:53:00,text,6.87,170,730,255,0,1,1,business,Spanish,12.4
U0312,S000312,2023-01-05 14:30:00,voice,1.64,463,457,260,1,-1,1,support,French,12.44
U0313,S000313,2023-03-01 08:37:00,image,0.87,314,903,90,0,-1,2,creative,Chinese,12.48
U0314,S000314,2023-02-19 04:55:00,image,14.46,444,585,48,1,-1,4,creative,German,12.53
U0315,S000315,2023-01-02 08:14:00,image,12.62,474,267,45,-1,1,1,casual,French,12.57
U0316,S000316,2023-01-09 11:44:00,voice,10.59,485,853,206,-1,0,2,support,Spanish,12.61
U0317,S000317,2023-03-10 14:11:00,voice,6.43,104,130,167,1,0,3,business,French,12.65
U0318,S000318,2023-01-22 12:22:00,image,3.01,113,819,213,1,0,2,casual,German,12.69
U0319,S000319,2023-01-16 03:18:00,voice,2.77,347,987,205,1,-1,5,support,German,12.73
U0320,S000320,2023-02-06 23:49:00,image,4.13,177,63,225,-1,1,2,casual,German,12.77
U0321,S000321,2023-02-14 04:53:00,image,8.46,241,340,294,-1,0,2,support,Chinese,12.81
U0322,S000322,2023-02-13 19:32:00,voice,10.86,166,793,205,0,1,2,business,German,12.85
U0323,S000323,2023-01-20 10:56:00,image,10.07,397,250,161,1,0,1,support,French,12.89
U0324,S000324,2023-02-06 12:05:00,voice,4.56,220,764,23,0,-1,4,support,English,12.93
U0325,S000325,2023-01-06 08:05:00,voice,14.35,268,539,155,-1,1,2,business,Spanish,12.97
U0326,S000326,2023-01-15 23:39:00,voice,11.2,267,492,66,0,0,2,educational,English,13.01
U0327,S000327,2023-02-04 11:52:00,voice,8.54,296,196,220,0,0,5,educational,Spanish,13.05
U0328,S000328,2023-01-01 04:42:00,text,9.37,278,867,277,-1,0,5,casual,German,13.09
U0329,S000329,2023-02-05 12:53:00,voice,6.58,7,665,219,-1,0,3,support,German,13.13
U0330,S000330,2023-01-25 03:20:00,voice,4.09,32,271,26,1,-1,3,support,English,13.17
U0331,S000331,2023-02-11 09:58:00,image,5.66,330,962,295,0,0,5,support,Chinese,13.21
U0332,S000332,2023-01-26 23:08:00,text,11.49,496,373,212,-1,0,4,business,Spanish,13.25
U0333,S000333,2023-02-08 12:04:00,text,0.71,432,500,108,-1,-1,3,creative,English,13.29
U0334,S000334,2023-03-05 09:43:00,text,2.18,153,440,288,0,0,4,creative,French,13.33
U0335,S000335,2023-03-08 11:48:00,text,1.17,32,248,218,-1,1,5,business,French,13.37
U0336,S000336,2023-02-20 14:05:00,image,1.09,492,313,138,1,1,3,support,German,13.41
U0337,S000337,2023-03-02 05:52:00,voice,12.9,314,307,297,1,0,2,business,English,13.45
U0338,S000338,2023-03-07 09:23:00,voice,10.7,442,85,261,0,-1,5,business,English,13.49
U0339,S000339,2023-02-14 07:08:00,image,7.38,69,709,274,1,-1,3,business,German,13.53
U0340,S000340,2023-01-15 02:09:00,text,1.92,360,342,280,-1,-1,4,support,French,13.57
U0341,S000341,2023-01-18 06:50:00,voice,7.63,25,909,197,-1,0,4,casual,Spanish,13.61
U0342,S000342,2023-01-28 00:10:00,text,7.37,256,767,223,-1,0,3,creative,German,13.65
U0343,S000343,2023-01-20 19:34:00,image,3.01,239,651,292,-1,1,4,business,German,13.69
U0344,S000344,2023-01-06 07:45:00,image,6.79,231,483,220,0,-1,3,business,Chinese,13.73
U0345,S000345,2023-02-22 17:14:00,text,6.28,17,836,85,1,0,3,creative,English,13.77
U0346,S000346,2023-03-08 23:14:00,image,9.43,317,932,157,1,0,4,educational,English,13.81
U0347,S000347,2023-02-19 08:26:00,voice,9.71,53,292,222,-1,0,1,support,Spanish,13.85
U0348,S000348,2023-01-06 13:09:00,image,1.16,122,600,118,0,-1,2,business,German,13.89
U0349,S000349,2023-03-10 01:58:00,image,5.93,58,81,138,-1,-1,5,casual,Spanish,13.93
U0350,S000350,2023-01-29 13:04:00,text,9.57,142,272,19,-1,1,2,support,English,13.97
U0351,S000351,2023-01-06 04:52:00,text,7.8,57,712,56,0,-1,5,creative,German,14.01
U0352,S000352,2023-01-05 13:32:00,text,12.92,48,888,105,0,0,5,educational,English,14.05
U0353,S000353,2023-02-23 04:09:00,text,10.05,307,896,112,-1,1,2,educational,Spanish,14.09
U0354,S000354,2023-02-13 09:33:00,voice,2.86,57,951,155,1,-1,3,casual,German,14.13
U0355,S000355,2023-02-15 18:29:00,image,1.52,78,584,36,-1,-1,4,business,French,14.17
U0356,S000356,2023-02-18 08:15:00,text,9.82,50,901,229,1,-1,1,support,Chinese,14.21
U0357,S000357,2023-01-15 07:55:00,image,0.88,17,21,27,1,-1,1,support,Chinese,14.25
U0358,S000358,2023-01-06 04:15:00,voice,8.99,169,150,176,0,0,1,casual,Chinese,14.29
U0359,S000359,2023-02-16 05:22:00,text,14.13,106,775,91,0,-1,2,business,French,14.33
U0360,S000360,2023-01-08 07:00:00,text,8.84,284,564,81,-1,0,2,casual,Chinese,14.37
U0361,S000361,2023-01-17 21:56:00,image,6.13,262,26,263,1,0,3,creative,German,14.41
U0362,S000362,2023-01-07 05:41:00,text,9.83,474,72,171,1,0,1,creative,French,14.45
U0363,S000363,2023-02-24 03:52:00,voice,7.14,341,262,47,-1,1,3,educational,French,14.49
U0364,S000364,2023-01-07 04:27:00,text,8.41,360,474,210,-1,0,1,support,Spanish,14.53
U0365,S000365,2023-03-03 11:01:00,image,14.15,402,385,209,-1,-1,2,support,Spanish,14.57
U0366,S000366,2023-01-22 09:48:00,image,6.1,142,813,264,0,1,4,casual,German,14.61
U0367,S000367,2023-02-06 18:03:00,text,14.44,167,990,188,-1,-1,4,casual,German,14.65
U0368,S000368,2023-01-11 21:53:00,voice,13.63,413,529,44,-1,0,4,casual,German,14.69
U0369,S000369,2023-02-21 20:28:00,image,3.34,391,846,91,1,-1,4,support,German,14.73
U0370,S000370,2023-01-23 09:51:00,text,1.51,115,99,229,-1,1,5,business,French,14.77
U0371,S000371,2023-02-22 16:40:00,text,1.96,106,729,167,1,1,1,casual,Spanish,14.81
U0372,S000372,2023-02-24 02:44:00,text,0.76,21,813,13,1,-1,4,support,Spanish,14.85
U0373,S000373,2023-01-04 14:49:00,voice,1.87,272,805,176,0,-1,5,support,French,14.89
U0374,S000374,2023-02-26 09:03:00,text,10.4,186,639,213,-1,-1,5,creative,Chinese,14.93
U0375,S000375,2023-01-08 11:05:00,text,1.53,376,870,203,-1,1,5,business,Spanish,14.97
U0376,S000376,2023-02-08 03:48:00,text,5.13,28,184,244,1,0,3,casual,English,15.01
U0377,S000377,2023-03-01 20:03:00,image,12.75,33,85,215,0,-1,3,business,German,15.05
U0378,S000378,2023-02-23 03:03:00,image,0.84,175,622,159,0,0,5,business,Chinese,15.09
U0379,S000379,2023-02-21 10:45:00,image,12.31,413,935,168,-1,1,4,educational,English,15.13
U0380,S000380,2023-02-17 14:02:00,voice,4.59,232,672,288,1,-1,1,casual,English,15.17
U0381,S000381,2023-01-29 19:07:00,voice,2.21,382,409,175,-1,-1,2,educational,Chinese,15.21
U0382,S000382,2023-01-24 17:39:00,voice,10.6,192,791,77,-1,1,3,educational,French,15.25
U0383,S000383,2023-01-19 14:12:00,image,9.62,350,979,97,-1,-1,4,educational,French,15.29
U0384,S000384,2023-03-02 23:02:00,image,13.22,234,80,226,-1,0,4,business,Spanish,15.33
U0385,S000385,2023-03-07 04:32:00,image,11.16,325,189,10,1,1,2,casual,French,15.37
U0386,S000386,2023-01-29 14:20:00,image,12.15,344,133,144,0,1,2,business,French,15.41
U0387,S000387,2023-01-22 17:25:00,text,4.59,123,390,194,-1,-1,4,support,French,15.45
U0388,S000388,2023-01-25 04:14:00,voice,3.07,160,302,149,-1,1,2,educational,Spanish,15.49
U0389,S000389,2023-02-06 00:36:00,text,11.38,276,806,115,-1,-1,4,support,Spanish,15.53
U0390,S000390,2023-01-12 21:54:00,voice,12.2,179,204,142,-1,-1,2,creative,French,15.57
U0391,S000391,2023-03-03 03:19:00,image,14.86,469,920,117,0,1,2,support,French,15.61
U0392,S000392,2023-02-28 18:07:00,voice,6.48,108,237,187,0,-1,4,creative,French,15.65
U0393,S000393,2023-01-28 07:21:00,image,5.89,96,440,155,0,0,5,casual,Chinese,15.69
U0394,S000394,2023-02-11 14:49:00,text,11.76,190,951,83,0,0,4,educational,French,15.73
U0395,S000395,2023-01-29 18:41:00,image,5.44,464,445,117,-1,-1,1,support,Chinese,15.77
U0396,S000396,2023-03-10 10:28:00,image,14.0,287,796,131,1,0,2,educational,Chinese,15.81
U0397,S000397,2023-01-07 14:28:00,image,12.95,185,470,26,0,-1,3,creative,English,15.85
U0398,S000398,2023-01-01 20:20:00,voice,6.72,174,627,205,0,0,2,business,English,15.89
U0399,S000399,2023-02-11 17:08:00,image,11.39,191,30,261,-1,1,1,educational,German,15.93
U0400,S000400,2023-02-26 12:56:00,voice,11.44,179,73,128,-1,-1,3,business,English,15.97
U0401,S000401,2023-02-21 05:52:00,text,2.0,226,174,171,-1,-1,3,casual,German,16.01
U0402,S000402,2023-01-10 02:24:00,text,13.59,237,36,207,-1,-1,4,casual,Chinese,16.05
U0403,S000403,2023-01-07 16:02:00,text,7.83,166,320,54,1,-1,5,business,English,16.09
U0404,S000404,2023-02-18 22:28:00,voice,12.48,425,294,188,1,-1,4,support,Spanish,16.13
U0405,S000405,2023-01-20 09:38:00,image,5.14,138,669,53,0,-1,3,creative,French,16.17
U0406,S000406,2023-02-16 01:07:00,image,13.49,395,290,280,1,1,3,casual,German,16.21
U0407,S000407,2023-01-25 03:20:00,text,6.14,484,847,87,0,1,5,educational,Chinese,16.25
U0408,S000408,2023-01-13 01:21:00,image,0.66,228,840,187,0,0,2,creative,Spanish,16.29
U0409,S000409,2023-02-01 18:25:00,text,13.63,157,173,12,1,-1,5,support,Chinese,16.33
U0410,S000410,2023-01-07 06:16:00,text,1.82,37,907,223,0,0,4,creative,German,16.37
U0411,S000411,2023-01-23 05:38:00,image,5.13,59,927,83,-1,0,2,support,French,16.41
U0412,S000412,2023-02-03 15:14:00,voice,14.28,446,233,60,0,1,4,educational,English,16.45
U0413,S000413,2023-01-26 22:33:00,image,14.28,11,793,76,-1,0,5,creative,French,16.49
U0414,S000414,2023-01-15 08:36:00,text,8.81,248,155,102,1,1,2,educational,English,16.53
U0415,S000415,2023-02-09 21:13:00,image,9.66,317,974,185,1,0,5,casual,English,16.57
U0416,S000416,2023-02-19 10:40:00,image,7.0,130,959,154,0,-1,1,business,Spanish,16.61
U0417,S000417,2023-03-06 00:54:00,voice,4.75,16,877,16,-1,0,3,creative,Chinese,16.65
U0418,S000418,2023-01-28 12:51:00,voice,5.27,20,39,278,0,1,2,casual,Spanish,16.69
U0419,S000419,2023-02-25 16:13:00,image,10.25,212,54,13,1,1,3,support,French,16.73
U0420,S000420,2023-03-01 12:37:00,text,11.41,47,796,147,0,1,1,support,German,16.77
U0421,S000421,2023-02-18 03:29:00,image,11.98,377,480,240,0,0,2,casual,English,16.81
U0422,S000422,2023-01-01 17:05:00,text,11.95,488,43,97,-1,0,3,creative,French,16.85
U0423,S000423,2023-03-02 18:58:00,image,1.82,465,662,26,1,1,3,creative,English,16.89
U0424,S000424,2023-02-20 11:32:00,image,7.67,139,436,61,0,-1,2,support,Chinese,16.93
U0425,S000425,2023-01-28 06:00:00,text,1.33,232,839,143,-1,-1,3,business,Chinese,16.97
U0426,S000426,2023-03-02 09:11:00,image,8.47,115,895,220,0,0,3,educational,Spanish,17.01
U0427,S000427,2023-01-10 10:17:00,voice,6.9,311,230,228,-1,0,2,support,Chinese,17.05
U0428,S000428,2023-01-13 05:21:00,text,13.37,461,877,214,-1,1,3,educational,French,17.09
U0429,S000429,2023-01-25 01:44:00,voice,5.59,164,543,220,0,0,3,casual,English,17.13
U0430,S000430,2023-01-11 12:09:00,text,2.2,335,701,286,1,0,4,business,Spanish,17.17
U0431,S000431,2023-01-10 17:49:00,image,2.57,268,957,33,1,1,4,support,Chinese,17.21
U0432,S000432,2023-03-09 13:50:00,voice,11.54,229,376,13,-1,1,1,business,French,17.25
U0433,S000433,2023-02-20 08:32:00,image,9.46,475,941,161,1,0,4,educational,French,17.29
U0434,S000434,2023-01-15 03:34:00,voice,1.97,221,850,268,-1,-1,4,support,French,17.33
U0435,S000435,2023-01-25 18:57:00,voice,1.72,460,752,177,1,0,1,business,Chinese,17.37
U0436,S000436,2023-01-26 15:30:00,voice,10.66,49,924,185,0,-1,3,casual,German,17.41
U0437,S000437,2023-02-25 01:16:00,text,1.56,218,559,65,1,-1,3,educational,French,17.45
U0438,S000438,2023-01-20 04:07:00,voice,12.42,63,591,117,-1,-1,4,business,German,17.49
U0439,S000439,2023-03-07 07:38:00,voice,10.74,136,125,150,-1,1,1,creative,German,17.53
U0440,S000440,2023-02-01 05:02:00,text,1.68,108,248,164,1,1,3,support,German,17.57
U0441,S000441,2023-01-19 12:45:00,image,1.73,199,344,271,0,1,5,support,French,17.61
U0442,S000442,2023-03-04 13:51:00,voice,14.81,417,450,282,-1,0,2,educational,French,17.65
U0443,S000443,2023-02-27 17:30:00,image,5.93,493,157,241,-1,1,2,casual,French,17.69
U0444,S000444,2023-01-25 00:40:00,image,5.87,161,18,250,-1,1,2,support,French,17.73
U0445,S000445,2023-02-16 00:04:00,voice,12.29,102,297,267,-1,0,4,creative,Chinese,17.77
U0446,S000446,2023-02-14 11:12:00,voice,14.24,230,397,258,-1,0,2,educational,Spanish,17.81
U0447,S000447,2023-01-23 20:34:00,voice,14.8,416,59,86,0,-1,2,casual,German,17.85
U0448,S000448,2023-01-05 14:58:00,text,11.42,209,859,189,1,0,5,casual,German,17.89
U0449,S000449,2023-01-09 09:37:00,text,5.96,83,526,75,0,0,3,creative,French,17.93
U0450,S000450,2023-02-27 17:36:00,text,1.71,128,925,180,0,1,5,casual,Spanish,17.97
U0451,S000451,2023-02-08 13:18:00,image,11.77,475,864,31,-1,-1,4,casual,Spanish,18.01
U0452,S000452,2023-01-26 04:25:00,voice,8.6,432,647,116,0,-1,2,business,French,18.05
U0453,S000453,2023-01-05 00:18:00,voice,6.65,222,596,236,-1,0,3,educational,Chinese,18.09
U0454,S000454,2023-01-01 07:44:00,text,13.64,8,686,225,0,1,2,business,Chinese,18.13
U0455,S000455,2023-01-31 08:39:00,text,2.11,94,287,78,-1,1,2,business,German,18.17
U0456,S000456,2023-01-12 21:46:00,voice,7.64,108,963,93,-1,1,4,educational,German,18.21
U0457,S000457,2023-02-27 23:47:00,image,0.66,397,845,112,0,1,2,casual,Chinese,18.25
U0458,S000458,2023-01-24 20:15:00,voice,7.3,123,998,48,0,0,1,business,German,18.29
U0459,S000459,2023-01-15 16:58:00,voice,1.32,137,309,22,1,1,3,creative,French,18.33
U0460,S000460,2023-03-09 11:14:00,image,2.22,316,811,190,1,-1,3,casual,German,18.37
U0461,S000461,2023-02-10 05:12:00,text,2.2,100,598,277,1,-1,1,creative,German,18.41
U0462,S000462,2023-02-20 05:09:00,image,9.91,472,819,22,0,0,4,educational,French,18.45
U0463,S000463,2023-03-06 05:33:00,image,11.32,438,658,129,0,1,2,casual,English,18.49
U0464,S000464,2023-02-08 22:17:00,voice,8.96,335,627,66,-1,1,2,business,French,18.53
U0465,S000465,2023-02-21 01:19:00,voice,14.45,147,616,49,1,1,3,creative,English,18.57
U0466,S000466,2023-01-01 21:07:00,text,5.94,292,144,137,-1,1,4,educational,German,18.61
U0467,S000467,2023-01-11 04:23:00,image,4.64,32,589,182,-1,0,4,educational,French,18.65
U0468,S000468,2023-01-07 20:22:00,text,13.09,282,156,44,-1,1,4,creative,English,18.69
U0469,S000469,2023-03-04 21:33:00,image,3.74,237,499,268,-1,0,2,casual,French,18.73
U0470,S000470,2023-01-14 13:36:00,voice,14.47,21,487,14,1,1,4,casual,English,18.77
U0471,S000471,2023-02-19 15:51:00,image,0.68,63,168,227,-1,1,1,casual,French,18.81
U0472,S000472,2023-01-04 06:42:00,voice,14.56,94,393,20,0,-1,5,creative,Chinese,18.85
U0473,S000473,2023-02-03 14:33:00,voice,1.13,496,172,126,0,0,4,support,English,18.89
U0474,S000474,2023-02-23 00:30:00,text,13.42,203,450,193,0,-1,5,creative,Chinese,18.93
U0475,S000475,2023-02-20 07:00:00,text,8.15,366,862,125,1,0,2,business,English,18.97
U0476,S000476,2023-01-14 11:30:00,image,14.9,445,198,171,-1,1,4,casual,English,19.01
U0477,S000477,2023-02-09 02:53:00,image,1.57,30,424,76,1,1,3,educational,German,19.05
U0478,S000478,2023-01-12 14:24:00,image,8.53,29,348,209,-1,0,2,educational,Spanish,19.09
U0479,S000479,2023-01-04 19:22:00,image,14.55,398,616,40,1,-1,1,creative,German,19.13
U0480,S000480,2023-01-29 01:24:00,voice,8.08,305,190,84,1,0,1,support,Chinese,19.17
U0481,S000481,2023-02-03 04:35:00,image,9.63,343,297,246,-1,0,5,support,French,19.21
U0482,S000482,2023-01-04 15:09:00,text,10.59,271,843,75,1,1,5,casual,Chinese,19.25
U0483,S000483,2023-02-02 13:38:00,image,7.09,465,196,79,-1,-1,3,support,German,19.29
U0484,S000484,2023-01-20 02:55:00,text,9.6,185,893,29,0,0,3,casual,French,19.33
U0485,S000485,2023-03-04 01:59:00,voice,8.97,460,147,235,0,-1,1,educational,English,19.37
U0486,S000486,2023-01-23 17:06:00,voice,13.57,364,139,208,0,-1,4,casual,Chinese,19.41
U0487,S000487,2023-03-02 16:56:00,voice,1.16,72,203,48,1,0,1,creative,English,19.45
U0488,S000488,2023-01-10 08:33:00,image,4.57,499,325,154,0,-1,1,support,French,19.49
U0489,S000489,2023-02-02 04:37:00,voice,14.28,355,993,54,-1,1,3,casual,French,19.53
U0490,S000490,2023-02-20 23:05:00,voice,13.41,416,794,100,0,1,5,creative,Chinese,19.57
U0491,S000491,2023-02-06 23:44:00,voice,7.11,463,873,247,0,1,3,business,Spanish,19.61
U0492,S000492,2023-02-26 11:51:00,text,9.49,495,153,79,1,1,3,business,Spanish,19.65
U0493,S000493,2023-03-10 05:15:00,voice,4.52,325,25,175,-1,-1,3,business,English,19.69
U0494,S000494,2023-01-15 01:37:00,text,3.23,53,311,139,1,1,1,support,English,19.73
U0495,S000495,2023-01-22 13:09:00,voice,7.22,179,432,223,1,0,4,creative,English,19.77
U0496,S000496,2023-01-15 18:59:00,text,5.62,56,254,98,-1,1,1,business,English,19.81
U0497,S000497,2023-01-17 02:46:00,image,8.96,106,936,261,1,0,2,educational,Spanish,19.85
U0498,S000498,2023-02-07 12:40:00,text,1.63,220,116,81,-1,0,3,creative,English,19.89
U0499,S000499,2023-01-03 06:08:00,image,14.63,442,97,174,0,1,3,educational,Spanish,19.93
U0500,S000500,2023-01-17 07:49:00,image,14.8,192,138,58,-1,1,2,casual,French,19.97
U0501,S000501,2023-03-09 01:02:00,image,10.62,61,916,61,-1,-1,3,business,English,20.01
U0502,S000502,2023-01-31 05:40:00,image,8.27,51,896,298,-1,0,3,educational,German,20.05
U0503,S000503,2023-02-07 11:24:00,text,4.99,163,350,287,1,1,3,support,Spanish,20.09
U0504,S000504,2023-03-02 23:26:00,text,12.3,493,13,123,-1,-1,2,support,English,20.13
U0505,S000505,2023-03-08 21:45:00,text,10.43,178,336,248,-1,1,1,business,English,20.17
U0506,S000506,2023-01-23 14:07:00,text,2.86,246,419,142,-1,1,3,casual,Spanish,20.21
U0507,S000507,2023-01-25 06:50:00,voice,13.71,286,888,283,0,1,4,creative,Spanish,20.25
U0508,S000508,2023-01-15 11:46:00,image,12.43,245,315,175,-1,0,2,educational,French,20.29
U0509,S000509,2023-03-05 19:57:00,text,14.27,374,917,252,1,1,5,creative,Spanish,20.33
U0510,S000510,2023-01-10 20:08:00,voice,11.02,9,616,147,-1,-1,2,creative,Spanish,20.37
U0511,S000511,2023-02-04 19:40:00,voice,9.39,88,730,88,-1,1,1,casual,Chinese,20.41
U0512,S000512,2023-01-04 12:35:00,voice,6.56,312,234,179,0,1,2,business,English,20.45
U0513,S000513,2023-02-12 20:14:00,voice,14.02,365,980,132,-1,-1,5,business,Spanish,20.49
U0514,S000514,2023-01-21 05:54:00,image,13.06,463,357,185,1,-1,4,support,German,20.53
U0515,S000515,2023-01-19 03:58:00,text,1.16,252,330,91,-1,0,5,business,French,20.57
U0516,S000516,2023-02-11 21:32:00,image,0.88,58,568,96,1,0,2,casual,French,20.61
U0517,S000517,2023-02-01 19:50:00,image,5.96,165,997,234,0,0,5,casual,German,20.65
U0518,S000518,2023-01-28 18:41:00,voice,12.25,438,190,25,-1,0,2,support,Spanish,20.69
U0519,S000519,2023-01-21 17:11:00,image,14.82,426,627,172,0,-1,4,educational,English,20.73
U0520,S000520,2023-01-21 06:59:00,image,2.68,415,720,107,-1,1,4,support,English,20.77
U0521,S000521,2023-01-03 03:41:00,text,9.11,230,395,165,1,1,1,educational,French,20.81
U0522,S000522,2023-03-02 01:51:00,voice,6.02,19,627,11,0,1,4,casual,French,20.85
U0523,S000523,2023-01-18 13:53:00,voice,14.56,228,801,178,-1,0,3,support,French,20.89
U0524,S000524,2023-02-06 06:27:00,text,12.71,65,781,101,1,-1,5,business,French,20.93
U0525,S000525,2023-01-30 21:05:00,text,12.66,126,117,190,0,-1,5,casual,Spanish,20.97
U0526,S000526,2023-01-26 08:37:00,text,7.3,281,540,240,-1,-1,2,educational,Chinese,21.01
U0527,S000527,2023-01-07 07:39:00,voice,6.51,50,419,157,0,1,4,educational,Spanish,21.05
U0528,S000528,2023-01-26 09:45:00,voice,4.46,457,980,289,-1,0,1,educational,Chinese,21.09
